"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31","C32","C33","C34","C35","C36","C37","C38","C39","C40"
"FPLN01010442.9.1531",0,0,0,0,0,0,0,0,0,0,0,-0.616014490888071,-1.26896555128866,0,0,0,0,0,0,0,0,0,-1.39747892355566,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAIQ01048712.3375.4897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28268142946599,0,-1.38144773022969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JN092599.1.1535",0,-0.0392052616862573,0,0,0.308621358556043,0,-0.25054623414614,0,1.01981664676956,0,0,0,0,0,0,-0.184069140797881,0,0,0,0,0,0,0,0,0,-1.23996463849918,0,0,-1.32140603646841,0.796960107708457,0,0,0,0,0,0,0,0,0,0
"KC283052.1.1536",0,0,0,-1.4061481887953,0,0,0,0,0,0,-1.29338093952924,-1.30916167144802,0,-1.28208763459511,0,-1.28268142946599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB118033.1.1533",0,0,0,0,0,0,0,0,-1.37807862602881,0,-1.29338093952924,0,0,0,0,0,0,0,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,0,0,0,0,0,-1.32862851271733
"AEZJ02000039.521.2062",0,0,0,0,0,0,0,0,0,-1.34416315742399,0,0,0,-1.28208763459511,0,-0.589534248906045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFUV01000004.339540.341080",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,0,-0.567736836628966,0,0,0,0,0,0,0,0,0,0,0,0,0
"CP015403.1369456.1371009",6.91733013153405,6.04870518368998,4.69653114315706,3.04819910745821,6.0930617362297,5.93455634201615,6.46886941571648,5.68970381422335,4.97802903466708,5.77950962778062,6.28220371202856,6.21053073266852,5.84091391178361,5.55845889469357,3.44557708807336,5.49382556290619,5.54069174949103,5.16102423027712,5.2949584184126,4.96605440794334,5.17869135642304,4.99209302939673,4.60640814355088,4.89153315014958,6.00567562075703,5.54336056210478,5.63175762398318,5.38375708520627,4.0351802382036,5.47561307045635,3.43352845212255,3.64783803776802,3.792579378606,4.30575903770074,4.9572220197157,6.22486730664672,5.0209216820289,4.68145830284311,4.23822683864923,7.20305912484936
"CP017665.1276159.1277680",-1.33615789681185,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"DQ777942.1.1523",0,0,0.691473271761723,0,0,0,0,0,0,0,0,0,0.928259026047559,0.797353907084721,-1.43722483451301,0,0,0,1.90536658287075,1.57013408338202,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0.321648658929173,0,0,0,3.70846823470889,0,0.373994497057436,0
"FPLN01007699.15.1536",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,-1.28268142946599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FPLN01009130.13.1534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589534248906045,0,0,0,0,-1.38516417010909,0,0,0,-1.35442835223212,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FPLN01010122.33.1554",-0.643010716251907,0,0,0,0,0,0,0,0,0,0,0,0,-0.588940454035169,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673026928022353,0,-1.28248143397138,0,0,0,0,0,0,0,0,0,0
"FPLP01005732.13.1534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589534248906045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ883938.1.1522",0,0,-1.38796826991811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38144773022969,0,0,0,0,0,0,0,0,-0.567736836628966,0,0,0,0,0,0,0,0,0,0,0,0,0
"KF256028.1.1522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"AB627641.1.1533",0,0,-0.694821089358167,-0.713001008235357,0,-0.674118819561839,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,-0.290502275977504,0,-0.688069138079139,0,0,0,0,-0.724617791610674,0
"EF406604.1.1522",2.74137954709387,4.02982149255155,2.52405473551003,2.82795831580196,2.9332899507192,3.12137036961036,2.33972093129969,2.27041706789108,1.98921720395766,2.44002647649428,3.30173891060535,4.01871449734156,3.36576343694098,3.35264135363452,2.39141656197609,2.77776158108043,2.36169139753906,2.01974965143247,2.69032131268382,2.51751540232621,3.09217264436912,2.96320376687972,3.27534991090624,2.97036260727002,2.47421304425698,3.75724763526493,4.21975490615308,2.62280993798198,1.56896572142775,2.54615996251772,2.47656668051746,2.24847159508077,2.42170948781174,2.30766313547485,3.39587886113094,1.98844464583163,3.85064272348944,2.88048217851013,2.13758308931879,0.280809399716772
"FPLN01010390.8.1528",0,0,0,0,0,0,0,0,0,0,0,0,-1.26896555128866,-1.28208763459511,0,-1.28268142946599,0,0,-1.35272995515073,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,-1.38121631863908,0,0,0,0,0,0
"FPLP01005029.13.1533",0,0,0,0,0,0,0,0,0,0,0,-0.616014490888071,0,0,0,-1.28268142946599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"U90314.1.1541",0,0,0,0,0,0,0,0,0,0,0,-1.30916167144802,-1.26896555128866,0,0,0,0,0,0,0,0,-1.2994761101616,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB661449.1.1532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43722483451301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,0,0,0,0,0,-1.32862851271733
"ACTI01000029.29.1556",0,0,0,0,0,0,0,0,0,0,0,1.08873360135035,0,-1.28208763459511,-1.43722483451301,0,1.52194074278724,2.08428817257004,0,-0.681157715224471,-0.286551881440976,3.34491478897978,1.59825334999833,0,1.53594340566405,1.15793063429919,0,0,0,0,-1.49372523303466,0,1.70794302004906,0,1.4841600768239,2.10177333113863,0,0,0,0
"ASSW01000015.461351.462878",0,0,2.24961788980827,0,0,0,0,0,0,0,0,-1.30916167144802,0,0.327350277838986,1.39598850954321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DQ360844.1.1532",0,0,0,0,0,0,0,0,0,0,0,-1.30916167144802,0,0,0,0,0,-1.38144773022969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FPLN01003342.15.1534",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,-0.210549382779907,0,0,0,0,-1.4224982363792,-1.38144773022969,-1.35272995515073,-1.37430489578442,-1.38516417010909,0,0,0,-1.35442835223212,0,0,0,0,0,-1.49372523303466,0,0,0,0,0,0,0,0,0
"FPLN01004615.17.1536",0,0,0,0,0,0,0,0,0,0,0,0,-1.26896555128866,0,0,0,0,0,0,0,0,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HQ716224.1.1521",0,0,0,0,0,0,0,0,-1.37807862602881,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"JQ711737.1.1532",0,0,0,0,0,0,0,-1.46725255039229,0,0,0,-1.30916167144802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KR068404.1.1520",0,0,0,0,0,0,0,0,-1.37807862602881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,0
"AB606354.1.1519",-1.33615789681185,0,2.80168647210831,3.30338201251703,0,0,-1.34915852281425,0,0,0,0,0,0,0.104206726524776,2.64031260939271,0,0,0,2.47591144133836,-0.275692607116306,2.32840789659522,0,3.49287020466609,2.16598979159985,0,0,0,-1.3661741085823,2.3921660302359,0,0,1.74637965128354,3.43516396813955,2.90924312250931,1.64667900632168,0,-0.568197884307161,0.213253971928179,3.09309453434623,0
"AB702924.1.1524",0,0,1.74752594601104,0,0,0,0.26027938961985,0,0,0,0,0,-0.575818370728715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,0,0,0,0,0,0
"AKCD01000001.321917.323435",5.81454356078067,6.50829725200926,4.3323435066893,4.41393474155706,4.57691922790158,6.6195789010396,5.47738670074234,6.14557848001507,6.09214550987115,5.01713932014901,6.71365307266417,5.85246033149117,6.93789087711099,6.17552165512049,3.37495952085941,6.29392833750705,6.15051901967334,7.21916706932562,4.02254845253343,5.2798476243988,4.17166389159045,6.77361508953156,3.07985789092255,3.22459674565426,5.32517083361226,4.8648285939158,3.50980060727675,3.84876164902669,0.0648883246514786,3.27139545762916,0.808859859959387,3.17523362682222,1.93108657136327,3.52405845979935,3.37833455148003,7.03418965037464,4.44908195250776,3.19893590962867,1.22129235744464,5.19493379343218
"DQ905926.1.1529",0.743283644867984,-0.0392052616862573,0,-0.713001008235357,-0.607669373318112,-0.674118819561839,-1.34915852281425,0,-0.684931445468869,-0.65101597686404,0.786060602150599,1.17574497833998,-0.575818370728715,-1.28208763459511,0,-0.184069140797881,0,0,0,0.70513664589542,-0.692016989549141,0.0868182509582955,-1.39747892355566,-0.2617584443482,-0.661281171672174,-1.23996463849918,0.936340560147308,0.0201202525375928,-1.32140603646841,-1.28248143397138,0,-0.290502275977504,-1.47011081029888,0.00507804248080612,-0.655906086672366,0.849010362643263,0.348092847566994,-0.0098895793860303,0.191672940263481,0.0576658484025625
"EU843173.1.1540",0,-0.326887334138038,0,2.09035937267118,0.085477807241833,-1.36726600012178,-0.25054623414614,-1.46725255039229,0.924506466965232,0.73527838425585,0,0,0,0,0.759999742823211,0,0,0,0,0.235133016649684,0.224273742325014,0,0,0,0,-0.546817457939235,0,2.06781309590285,3.9567086227621,1.9756151040501,1.1453320965806,1.7019278887127,3.38970159406279,2.62611686659339,3.16180623928454,0,4.06653110392248,2.10032362096056,2.6426780383758,0
"KF621060.1.1519",0,0,0,0,0,0,0,0,0,0,0,-0.616014490888071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB627689.1.1530",0,0,0,0,0,0,0,0,-0.684931445468869,0,0,0,-1.26896555128866,0,0,1.11521384333238,-0.729351055819259,-1.38144773022969,0,2.181043165705,-0.692016989549141,4.34243096077652,5.45582016963042,5.63813890923429,-0.661281171672174,3.29263485465408,4.24444751874345,2.96455923170403,2.86824870555801,5.71053368896158,-0.39511294436655,3.74078415027746,1.89718501968759,6.20406476000004,4.69831891181397,4.80505025348818,3.4114837695948,4.71306364225844,2.04797093062911,0
"CALK01000057.3384.4901",2.6891937939233,0.653941918873688,1.60776400363588,1.0787584609927,2.1003808277841,1.85160982474642,1.48405482124197,2.31693708352597,2.68236438451761,3.51564924693769,3.47730368493643,2.21719885316814,2.99371432575266,0.104206726524776,-0.338612545844899,1.89537240088196,2.24106340975044,1.10345891955831,1.64300231840326,2.55752073693991,2.93232394342722,0,0,0,3.28030063599752,2.3976215212272,2.63093628092171,1.52419764931387,0,1.9756151040501,0,0.5567955844097,0.321648658929173,0.410543150588971,0.260384645201789,-1.23043117903657,-0.568197884307161,-1.39618394050592,0,2.36025094139661
"CBWN010000030.3384.4921",0,0,0,0,0,0,0,0,0,0,0,-0.616014490888071,-1.26896555128866,0,0,0,0,0,0,-1.37430489578442,-1.38516417010909,0,-1.39747892355566,0,0,0,-1.26088401718891,0,0,0,0,-0.695967384085668,0,-1.38121631863908,0,0,0,0,0,0
"JX145037.1.1531",0,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3661741085823,0,0,0,0,0,0,0,0,0,0,0,0
"AB969619.1.1529",2.24736104164426,1.28255057829606,0.557941879137201,1.30190201230691,0,2.24365191252244,-0.656011342254305,1.36596079366393,0.924506466965232,2.18219736719218,0.498378529698818,-0.210549382779907,0.676944597766653,0,-0.338612545844899,0.509078039762064,1.57323403717479,-0.688300549669743,2.23078898330538,1.7167375575739,5.47445073354512,-1.2994761101616,0,2.37729888526706,3.19944853936842,1.65040711939698,1.4471661839133,2.71136333532342,0.875818540867808,-1.28248143397138,0,-0.695967384085668,2.44191219512926,3.4863181318165,0,0,3.52614667791494,1.4370294035503,0,1.89024731215087
"AF262236.1.1531",0.273280015622248,-0.732352442246203,0,0,0.778624987801778,0.578644148933529,0,-1.46725255039229,-1.37807862602881,0.042131203695905,0,0.770279870231819,-0.575818370728715,1.20281901519289,-1.43722483451301,0,1.14245112108233,1.18350162723185,-1.35272995515073,0.571605253270897,-1.38516417010909,0.49228335906646,0,0,0.842796225104101,3.40442626064219,2.8499898469844,0.579736040473015,0,0,0,0,0,0,-1.34905326723231,-0.537283998476628,0.124949296252785,-1.39618394050592,0,0.280809399716772
"FJ172874.1.1517",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34905326723231,0,0,0,0,0
"FJ881220.1.1517",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0.354534634715047,0,0,0,-1.35272995515073,0,0.224273742325014,0,0,0,0,0,0,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,-0.319152683502509,0
"HQ883943.1.1517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB627492.1.1527",3.70726722010739,3.11779515946386,4.10919995537509,4.30096207595357,2.88883818814837,5.10508029437912,4.0168174922076,4.02580889294826,4.34550647592357,2.58766247530034,4.34140866364001,3.52712023550346,2.70132636226346,2.45558198368825,2.96949441275124,4.31202995013585,4.13432982532033,3.66840827701985,3.81205601877278,3.08004240046909,5.55312031390787,0,4.1746751086221,3.81011326202184,3.3460520135603,0.551794830728874,0.936340560147308,3.95194588526192,3.27371381366618,2.90717330805505,0.452184916020654,3.14348492850764,3.46436312283181,2.86727892341028,4.29992097092889,0.155863182083318,3.50082886993065,3.58054980191465,3.90524500696779,2.8145062136742
"BBXJ01000001.2660388.2661903",0,0,-1.38796826991811,0,0,0,0,0,0,0,0,0,0,0,0,-1.28268142946599,0,0,0,-0.275692607116306,0,0,0,0,0,0,-0.162271728520802,0,0,-1.28248143397138,0,0,0,0,0,0,0,-1.39618394050592,0,0
"EF406671.1.1517",1.60828108235459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10172127150056,0.681962618124174,0.431388736211745,-0.661281171672174,0.839476903180655,0,-0.267561819914188,0.0648883246514786,0,0,0,3.47153161231042,-1.38121631863908,-1.34905326723231,0.379006733397527,0.124949296252785,0.549726208549392,0,1.56174324517884
"FPLN01001151.8.1523",0,0,0,0,0,0,0,0,-1.37807862602881,0,0,-1.30916167144802,0,0,0,-1.28268142946599,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FPLO01000691.7.1522",3.16365177351841,3.31069882558835,1.00992700288026,0.385611280432753,2.85806652948161,3.60254729945422,3.694266594105,4.28214043551597,2.42858386374151,1.9139333805975,3.2604959520713,3.24471522015252,2.22754201017782,3.59310968860604,2.11812322697641,3.88780256557216,4.34269286640564,4.52118560317168,1.48048338890548,2.85980160881284,0,3.57572121303956,0,2.79851235034336,1.21052100522942,3.53071998596648,2.07132049298629,1.57826487058414,1.5118073075878,1.85301278195777,1.07122412442688,1.50125719325055,-1.47011081029888,1.75427789729007,3.29533763190906,3.59788255826573,3.58284202159149,1.93602056966928,-0.319152683502509,2.83025457064234
"BAHW02000064.49.1563",2.72428511373457,0,0,0,0,0,0,0,0,0,-1.29338093952924,0,0,0,0,-1.28268142946599,1.14245112108233,0.921137362764357,0,0,0,1.00310898283245,0,0,1.7366141011262,0,2.10641181279756,0.936410984411748,1.24354332099312,0,0,0,-0.083816449178991,0,0,0.849010362643263,0.684565084188207,-0.703036759945976,0,2.98885960081898
"FMGA01000006.679.2193",0,0,0,0,-1.30081655387806,0,0,0,0,-1.34416315742399,0,-0.616014490888071,0,0,0,0,-0.0362038752593139,0,0,0,0,-1.2994761101616,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,-0.537283998476628,0,0,0,0
"JX198656.1.1515",-0.643010716251907,3.25663160431807,4.6734886490099,2.25741345733434,0,4.02180572969472,2.0848286816709,3.43058724955862,0.567831523026499,2.23935578103212,1.41466926157297,0,0,1.20281901519289,3.47543005122304,0,0,-0.282835441561579,0,0,0,0,0,1.03752453978206,0,0,0,0,0,0,2.24394438524871,2.68842287926011,0,2.1152912428274,2.08493393725283,0,0,-0.0098895793860303,1.6267574655528,0
"LN907736.1.1566",-0.643010716251907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23043117903657,0,-1.39618394050592,0,-0.230016224049218
"MLAJ01000016.155.1693",0.455601572416203,2.38116286696417,2.34970134836526,0.791076388540918,-1.30081655387806,2.32161345399215,-0.656011342254305,-0.368640261724176,0.819145951307406,0.73527838425585,2.17235496327049,0.636748477607296,1.72676672226533,3.26120714767489,-0.744077653953063,2.45498818881738,-0.0362038752593139,-0.688300549669743,0,3.17957199581612,1.01273110268928,0,2.06825697924407,1.20457862444523,1.78106586369703,0.551794830728874,5.04721442432062,0.425585360645757,1.56896572142775,1.89557239637657,2.06162282845475,2.32445750205869,1.16894651931638,1.01667895415929,0.442706201995744,2.17076620262558,1.22356158492089,1.4370294035503,1.6732774811877,1.76241394064099
"AB627687.1.1526",0.966427196182194,5.73379228199142,6.11421821668481,2.85653168824601,5.9268459448506,4.32309345420228,5.21045671467899,5.89982450948873,4.20917003237144,5.94749305175047,6.01783744489039,6.32032824494598,5.68184921715392,6.03578856403138,3.16794535147508,6.53413853629856,5.66256605757334,6.93117829544527,6.57459440515906,5.56591757333522,6.64719597781541,4.43386516673615,4.07898462837585,4.8779538920232,3.68252425018151,5.53995726897307,5.75393033408663,5.94970939592749,0.470353432759643,2.35510472575501,0,1.7019278887127,4.19284966983706,2.82347630075188,2.62123864631981,0,-0.568197884307161,4.86530774381512,3.76401857812147,0
"AB746536.1.1526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,0,0
"AB969479.1.1526",0,0,0,-0.307535900127192,0,0,0,0,-1.37807862602881,0.447596311804069,0,0,0,0,-1.43722483451301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38121631863908,0,0,-1.26134506486711,0,0,0
"AY958891.1.1518",0,0,-1.38796826991811,-0.713001008235357,0,0,0,0,0,0,0,-1.30916167144802,0,0,0,0,0,-1.38144773022969,0,0,-0.692016989549141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"CP015400.1820588.1822127",1.55421386108431,-0.732352442246203,1.09693837986989,0.385611280432753,-0.607669373318112,-1.36726600012178,0.26027938961985,0,-0.279466337360704,2.02313267256249,-0.194768650861127,0,0,-0.588940454035169,0.354534634715047,-1.28268142946599,0,0,1.86614586971747,0,-0.286551881440976,0.646434038893718,0.799745653780558,2.37729888526706,0.591481796823194,0.705945510556133,-0.567736836628966,3.70273009363793,2.50723536002068,1.76204100375204,-1.49372523303466,2.63623712608954,4.28246182852675,3.25351266959055,2.85563935215865,1.40862615057869,3.13310408980533,2.74695078588561,2.75662229772502,0.280809399716772
"EF031004.1.1524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,-1.38121631863908,0,0,0,0,0,0
"EU622706.1.1514",0,0,0,-0.713001008235357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FPLO01004147.8.1521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4928928343405,-1.36037073301631,0,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,0,0,0
"MKZZ01000031.48.1589",0,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125410343930979,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLHG01000091.232.1769",0,0,0,0,0,0,0,0,0,0,-0.600233758969292,0,0,-1.28208763459511,0,-1.28268142946599,0,0,0,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLHI01000090.51.1588",-1.33615789681185,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,-1.37430489578442,0,0,0,0,0,0,-0.162271728520802,0,0,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"AB034064.1.1528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298866634887551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB506181.1.1525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589534248906045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB506423.1.1525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184069140797881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AB627487.1.1525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.724617791610674,0
"AB627500.1.1525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509304733931177,0,0,0,-1.35272995515073,-1.37430489578442,0,0,0,0.0259236281035808,0.255009560201981,0,0,-0.267561819914188,-0.222793747800302,-1.28248143397138,0,0,-0.776963629738936,0,0,0,0,-0.297571651837811,-0.724617791610674,0
"AB627509.1.1525",0,-0.326887334138038,0.403791199309943,0.896436904198744,-1.30081655387806,0.424493469106271,-1.34915852281425,-1.46725255039229,0.00821573509107654,-0.245550868755876,0,-0.616014490888071,0.522793917939395,-0.183475345927005,0.759999742823211,-0.589534248906045,-1.4224982363792,0,-0.254117666482623,0.0119894653354744,0.406595299118969,-1.2994761101616,0.211958988878439,-0.2617584443482,0.255009560201981,0.14632972262071,0,0.0201202525375928,0.0648883246514786,0,0,0.5567955844097,-0.083816449178991,-1.38121631863908,0.260384645201789,-0.537283998476628,0.124949296252785,-0.297571651837811,-0.724617791610674,0
"AB627520.1.1525",1.37189230429036,-0.0392052616862573,0.809256307418107,1.36644053344448,0.778624987801778,0.424493469106271,0.730283018865586,0.61218899128755,0.00821573509107654,1.4284255648158,0.0929134215906537,0.770279870231819,-0.17035326262055,-0.588940454035169,0.354534634715047,1.60769032843017,0.774726340957015,1.18350162723185,0.726711586529103,0.822919681551803,1.44804917394713,-1.2994761101616,0.548431225499652,0.249067179417791,0.437331116995936,0.36947327393492,-0.567736836628966,-0.267561819914188,-0.628258855908467,-0.183869145303269,0,-1.38911456464561,-0.083816449178991,-0.688069138079139,-0.655906086672366,-0.131818890368463,0.124949296252785,-1.39618394050592,-0.724617791610674,1.66710376083666
"AB627586.1.1525",0,0,0.557941879137201,0,0,0,0,2.8765528714614,0,-0.245550868755876,0,-1.30916167144802,0,1.28286172286642,0.508685314542305,0,0,0,-0.659582774590788,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,-1.41776497217062,0
"AB627599.1.1525",1.22879146064968,-0.326887334138038,3.94475052334726,0.539761960260011,0,0,1.59528045635219,2.4039484605156,-0.684931445468869,0.042131203695905,0,0,0,0,0,0,0,0,-0.254117666482623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71589392500609
"AB627601.1.1525",2.40151172147152,1.05940702698185,0.557941879137201,2.05958771400442,0.085477807241833,1.19768335733975,-0.25054623414614,-0.774105369832341,1.88001791199267,0.853061419912234,-1.29338093952924,0.770279870231819,1.12892972150971,1.02049745839893,0.172213077921092,1.01990366352806,0.656943305300631,1.32660247087252,1.28632737446453,2.49689611512347,3.25922672903229,1.87857772018635,3.02136168424094,1.58406824615013,0.842796225104101,0,-0.162271728520802,0.713267433097538,0.758035505211424,1.42556876713083,0,0.402644904582442,1.7879857277226,0.410543150588971,0.848171310103908,0,3.01532105414895,1.54825503866052,1.14718438529092,1.15627813707067
